f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,-0.2927058,-0.11408585,-0.100242764,-0.5153838,-0.38947767,-0.16827126,-0.38810694,-0.6959933,-0.22899333,-0.12659231,-0.7466138,-0.2585665,-0.40814775,-0.87207586,-0.09614392,-0.3795712,-1.090026,-0.2480781,-0.3238942,-0.78909236,-0.34427932,-0.30877793,-0.6042571,-0.39474818,-0.22548707,-0.9701596,-0.08913992,-0.22006305,-1.1873394,-0.23504624,-0.17436531,-0.7828536,-0.26513255,-0.18953192,-0.64506704,-0.26671433,-0.06322049,-1.0157121,-0.10218935,-0.035233237,-1.2819539,-0.22192594,-0.04618841,-0.91514707,-0.16763492,-0.058903303,-0.66109294,-0.10231718,0.10945549,-1.0262731,-0.12788397,0.09519204,-1.4270955,-0.19717471,0.07639581,-1.6607574,-0.18832703,0.05043589,-1.9031025,-0.16886279,I
0.0,0.0,0.0,-0.26703554,-0.15308696,-0.1187889,-0.44473198,-0.47969553,-0.18081786,-0.26656348,-0.7497053,-0.22664894,-0.0058632446,-0.7626855,-0.23713017,-0.30630714,-0.91457576,-0.11960822,-0.22916885,-1.0951347,-0.2544064,-0.2163441,-0.7842583,-0.33425537,-0.2468313,-0.6563664,-0.3847676,-0.12030383,-0.987494,-0.10189461,-0.060193423,-1.1456234,-0.2263722,-0.06953066,-0.75931513,-0.23807694,-0.12285333,-0.7006885,-0.23729719,0.044158556,-0.9947842,-0.10625674,0.13284926,-1.2289925,-0.22116667,0.07904745,-0.8638994,-0.16122814,0.021116497,-0.6508858,-0.09945194,0.21171683,-0.9607628,-0.12470885,0.25152487,-1.317531,-0.20836657,0.26041287,-1.5179796,-0.20780991,0.2582389,-1.7485627,-0.195465,I
0.0,0.0,0.0,-0.2973346,-0.20682453,-0.11111816,-0.46379396,-0.5408161,-0.16526788,-0.25244212,-0.8083166,-0.19905515,0.013305085,-0.821264,-0.19483523,-0.28759617,-0.9564834,-0.12608501,-0.18656275,-1.1609148,-0.27812022,-0.19308768,-0.84450895,-0.37363318,-0.23248239,-0.68320024,-0.43164635,-0.07206658,-0.9915574,-0.10779759,-0.009496889,-1.200289,-0.2478923,-0.043046623,-0.77731436,-0.26985016,-0.09557685,-0.6831796,-0.2748564,0.09788666,-0.987479,-0.11023083,0.19720353,-1.2402307,-0.22916055,0.1200223,-0.86600757,-0.16507721,0.05584793,-0.6404805,-0.10075672,0.27686623,-0.94106257,-0.12638819,0.3406242,-1.3150778,-0.22167142,0.3700235,-1.5253692,-0.22667271,0.38615614,-1.7684404,-0.21740994,I
0.0,0.0,0.0,-0.26287416,-0.2588755,-0.13335228,-0.38002554,-0.60881364,-0.20929258,-0.16135533,-0.7925974,-0.2692767,0.10089692,-0.7666074,-0.29633987,-0.1479688,-0.9842016,-0.14379042,-0.052019056,-1.1102995,-0.28128648,-0.08583786,-0.8078236,-0.3545028,-0.11847193,-0.65946144,-0.3933286,0.050433945,-0.99096143,-0.12430489,0.14005192,-1.1051321,-0.26217842,0.053577144,-0.75472224,-0.28622591,0.0046242126,-0.6650402,-0.2834425,0.21820946,-0.9408893,-0.12560983,0.35270065,-1.1044148,-0.25470528,0.23170175,-0.77133304,-0.21281178,0.14760914,-0.5712704,-0.15152782,0.36921835,-0.8402708,-0.1401007,0.49435702,-1.157326,-0.22724485,0.5474137,-1.347963,-0.22724026,0.60312843,-1.5608671,-0.20826308,I
0.0,0.0,0.0,-0.25381884,-0.26328138,-0.14869402,-0.36077315,-0.61275893,-0.2348684,-0.14339626,-0.7992158,-0.3026779,0.11368968,-0.7639347,-0.33567995,-0.13424931,-0.9955188,-0.18003231,-0.023520047,-1.1305702,-0.31946176,-0.06400372,-0.79908806,-0.37886554,-0.10590374,-0.6390659,-0.41117427,0.074234016,-0.9842846,-0.16022833,0.17022645,-1.1085844,-0.30926144,0.080707446,-0.724062,-0.32527167,0.022835957,-0.6293524,-0.31842378,0.24849126,-0.9145178,-0.161777,0.38339052,-1.072912,-0.2995864,0.2624569,-0.7264565,-0.2525495,0.16283977,-0.52882844,-0.19188476,0.4025386,-0.7954838,-0.17816062,0.5555169,-1.1039227,-0.2826102,0.6361318,-1.2907917,-0.29621997,0.7058996,-1.5109887,-0.28969646,I
0.0,0.0,0.0,-0.2441253,-0.26093313,-0.15998545,-0.34155607,-0.6341233,-0.25607893,-0.120326474,-0.806634,-0.3415223,0.14009674,-0.7498097,-0.39984643,-0.11687193,-1.0138998,-0.15671046,0.0127579775,-1.1281577,-0.30433956,-0.039758675,-0.8093359,-0.38181224,-0.08175203,-0.64178735,-0.42226216,0.09594433,-0.9853403,-0.14106461,0.21602409,-1.0818973,-0.31772205,0.12119305,-0.718948,-0.36590534,0.060585435,-0.54300666,-0.36497906,0.27803645,-0.8963511,-0.14928465,0.43386197,-1.0342404,-0.30629715,0.3101761,-0.7192637,-0.29151687,0.19799067,-0.5097221,-0.23878966,0.42991498,-0.7610284,-0.17281793,0.5855412,-1.0479987,-0.26905265,0.67860717,-1.2305737,-0.2851085,0.76348835,-1.4308383,-0.27643025,I
0.0,0.0,0.0,-0.2541004,-0.22611581,-0.16558851,-0.3663848,-0.60913545,-0.26166123,-0.12935427,-0.79885715,-0.34221107,0.13848343,-0.74281496,-0.39639327,-0.15036735,-1.0106592,-0.17304148,-0.021557897,-1.1300068,-0.3313613,-0.056699917,-0.8111991,-0.42269158,-0.08619339,-0.6405215,-0.4693167,0.056356777,-0.9868075,-0.15177228,0.18495455,-1.1179415,-0.33486733,0.10833879,-0.74842906,-0.38859817,0.058270372,-0.56606644,-0.38803467,0.23846573,-0.91003776,-0.1538205,0.41285318,-1.078575,-0.30844238,0.3055486,-0.76858926,-0.29622293,0.20400412,-0.55629957,-0.2438064,0.39628026,-0.7906194,-0.17145625,0.5259491,-1.1129162,-0.2597448,0.59628165,-1.3133643,-0.27077642,0.66626006,-1.5239193,-0.25819847,I
0.0,0.0,0.0,-0.30033198,-0.13386989,-0.104624346,-0.51650274,-0.4633605,-0.17382884,-0.34095198,-0.74489367,-0.23986495,-0.04998239,-0.77871394,-0.28045818,-0.37135532,-0.9002496,-0.10394738,-0.30728653,-1.1156518,-0.25840917,-0.27522367,-0.8125795,-0.3482133,-0.2734953,-0.62140286,-0.39192995,-0.16877061,-0.98027605,-0.1028369,-0.12544183,-1.1941506,-0.26164648,-0.10908064,-0.8042581,-0.29309392,-0.119373776,-0.6275239,-0.283823,0.016289037,-1.0032179,-0.12360916,0.07711387,-1.2720248,-0.25843376,0.055752773,-0.90134186,-0.21561725,0.028176779,-0.6343258,-0.14742813,0.19621861,-0.97467947,-0.15647882,0.21399094,-1.3616165,-0.24308209,0.21272302,-1.5885195,-0.24643683,0.20845951,-1.8254273,-0.22938102,I
0.0,0.0,0.0,-0.32312238,-0.12999988,-0.104910776,-0.54782283,-0.3763845,-0.18728001,-0.40862766,-0.66961175,-0.2696043,-0.14411049,-0.7832942,-0.326513,-0.4620621,-0.8256024,-0.10343218,-0.41475096,-1.0462308,-0.2604445,-0.33311677,-0.7625426,-0.35846987,-0.30097565,-0.5555299,-0.40778902,-0.2562359,-0.9608633,-0.10528439,-0.24299683,-1.182636,-0.2621362,-0.17696007,-0.7933585,-0.3017982,-0.16737169,-0.60000193,-0.3031699,-0.065807134,-1.0320411,-0.12855594,-0.04383457,-1.3245565,-0.262146,-0.039656222,-0.9537547,-0.22257797,-0.04989983,-0.66556686,-0.15986793,0.11526916,-1.0407428,-0.1641205,0.10410447,-1.440759,-0.24782023,0.0831336,-1.6805013,-0.24864483,0.051557858,-1.9190354,-0.2312895,I
0.0,0.0,0.0,-0.3164649,-0.06596924,-0.10614437,-0.5602341,-0.31890106,-0.18350638,-0.47298297,-0.61738074,-0.26935568,-0.22408296,-0.7411577,-0.3325748,-0.48895073,-0.8377744,-0.07083365,-0.4768261,-1.0749693,-0.21978715,-0.38686004,-0.78182715,-0.301239,-0.34046918,-0.5684707,-0.32948306,-0.29851988,-0.9512253,-0.077821955,-0.2940445,-1.1773304,-0.2555379,-0.21448673,-0.80468154,-0.31223977,-0.18513519,-0.5624157,-0.30514935,-0.111073494,-1.0217509,-0.1067771,-0.115920916,-1.3053706,-0.26085916,-0.08653768,-0.9399302,-0.24971534,-0.08049371,-0.6462378,-0.18633412,0.06389798,-1.0426843,-0.14618073,0.01026019,-1.4366434,-0.22022013,-0.029848892,-1.6774064,-0.22319025,-0.07305205,-1.9058533,-0.19984429,I
0.0,0.0,0.0,-0.33360836,-0.05397758,-0.12919593,-0.56863666,-0.28376117,-0.2139733,-0.4749267,-0.5887432,-0.3014572,-0.24477085,-0.7480956,-0.36193964,-0.55668986,-0.7868175,-0.07962796,-0.532477,-1.0090095,-0.23738116,-0.4136078,-0.73649,-0.32846454,-0.3617261,-0.5473869,-0.36334354,-0.36508724,-0.92796713,-0.074754655,-0.35648903,-1.1393508,-0.259474,-0.2573855,-0.7757306,-0.3246157,-0.2269073,-0.5486633,-0.3243206,-0.17628388,-1.0188266,-0.094735175,-0.17603013,-1.2832079,-0.2635023,-0.13397914,-0.9082709,-0.26379895,-0.12945104,-0.61484003,-0.20540987,0.0021589638,-1.0554615,-0.12607148,-0.056104474,-1.433072,-0.21029915,-0.107962474,-1.6580193,-0.22013232,-0.1711113,-1.8746257,-0.19972026,I
0.0,0.0,0.0,-0.3739432,0.055614498,-0.13422044,-0.6896632,-0.08730476,-0.22867016,-0.65628076,-0.40545428,-0.33281025,-0.40939367,-0.62291294,-0.41437113,-0.71293116,-0.64221215,-0.063886575,-0.764227,-0.89666134,-0.24144103,-0.60574895,-0.64228404,-0.34870157,-0.49445584,-0.45007017,-0.38852748,-0.5357202,-0.8418479,-0.065543056,-0.5921987,-1.0924616,-0.2813657,-0.436423,-0.7261484,-0.36159676,-0.33681604,-0.47678584,-0.35817164,-0.3619114,-0.9901454,-0.096218355,-0.41960973,-1.2874292,-0.28404143,-0.32388732,-0.9005764,-0.28951758,-0.25312778,-0.5786184,-0.2213616,-0.19282722,-1.0787159,-0.1399465,-0.3287271,-1.460271,-0.22273587,-0.4268219,-1.6872548,-0.22912236,-0.5126326,-1.8927782,-0.20163597,I
0.0,0.0,0.0,-0.37502372,0.12204143,-0.12891838,-0.74197483,0.01023325,-0.21337093,-0.7447179,-0.3313758,-0.30915213,-0.488182,-0.5716072,-0.3806542,-0.7762714,-0.57819885,-0.053365827,-0.8792958,-0.83241224,-0.22817858,-0.6983212,-0.5696519,-0.33192533,-0.57792336,-0.40260553,-0.37465757,-0.60286444,-0.79551286,-0.060940456,-0.6886915,-1.0393227,-0.2807478,-0.51060665,-0.6731911,-0.3585283,-0.4053738,-0.44841695,-0.35534555,-0.42973986,-0.9683998,-0.09962563,-0.5052653,-1.260716,-0.29125378,-0.39398688,-0.85947853,-0.29230604,-0.3150933,-0.5378604,-0.22450851,-0.25718912,-1.0938346,-0.15210928,-0.4017754,-1.4769413,-0.24376786,-0.5025064,-1.7164855,-0.2576434,-0.59736985,-1.947521,-0.23837107,I
0.0,0.0,0.0,-0.35518858,0.085531496,-0.12115805,-0.68977916,-0.05439971,-0.20888132,-0.6741445,-0.37202764,-0.30472732,-0.43935207,-0.60112965,-0.378066,-0.73022205,-0.63468176,-0.08387505,-0.79600656,-0.88516474,-0.24788769,-0.6325816,-0.61447513,-0.3389266,-0.5165985,-0.42220283,-0.37483457,-0.54152054,-0.8354574,-0.09362848,-0.60831726,-1.0741206,-0.30515173,-0.45585433,-0.7038889,-0.37630284,-0.3562959,-0.45537496,-0.37124714,-0.35117325,-0.98621196,-0.12934145,-0.41924134,-1.2639278,-0.31319872,-0.33348244,-0.8725264,-0.31549102,-0.26998433,-0.5497382,-0.25332096,-0.16614278,-1.0802939,-0.17636947,-0.29035458,-1.4633787,-0.26834756,-0.38678154,-1.7029978,-0.28526327,-0.48339155,-1.9307346,-0.27072844,I
0.0,0.0,0.0,-0.35969192,0.07830242,-0.11356388,-0.6899641,-0.052495643,-0.19496587,-0.66582984,-0.36616534,-0.29043272,-0.419008,-0.57649493,-0.3640251,-0.70397365,-0.6828947,-0.048005536,-0.7638276,-0.90501237,-0.21932256,-0.6086692,-0.6236008,-0.3189011,-0.49724954,-0.44038966,-0.35574752,-0.5114152,-0.85715246,-0.061188992,-0.5746355,-1.0688735,-0.28121,-0.41871592,-0.68066853,-0.35761172,-0.31188574,-0.43192717,-0.35071513,-0.32124692,-0.9948405,-0.10283829,-0.3929135,-1.240442,-0.29974762,-0.3016164,-0.82870024,-0.30380383,-0.22242041,-0.50681543,-0.2331572,-0.13592741,-1.0944341,-0.15510899,-0.2664109,-1.481931,-0.24996908,-0.3690021,-1.7225944,-0.26439473,-0.4621547,-1.9505701,-0.24270044,I
0.0,0.0,0.0,-0.3336608,0.005222165,-0.10735987,-0.61564595,-0.20537898,-0.18432395,-0.53927696,-0.5287245,-0.269285,-0.28838006,-0.6801764,-0.33602902,-0.59514964,-0.77074474,-0.0746412,-0.60835755,-0.9963867,-0.23111893,-0.48576036,-0.71716136,-0.32686806,-0.4108399,-0.5059869,-0.36839014,-0.3970287,-0.9138572,-0.08504745,-0.42036834,-1.1354198,-0.2743002,-0.31901684,-0.7569965,-0.34594944,-0.26775092,-0.49798337,-0.3510649,-0.19848362,-1.0107833,-0.11834652,-0.2215258,-1.2815832,-0.2852641,-0.18734422,-0.8877935,-0.28721663,-0.1729806,-0.5645849,-0.23311068,-0.00578862,-1.0547309,-0.16161758,-0.08586637,-1.4373106,-0.24618082,-0.14652376,-1.6779286,-0.25926587,-0.20572044,-1.9034541,-0.24508707,I
0.0,0.0,0.0,-0.33720997,-0.038402397,-0.10559175,-0.6080062,-0.28516924,-0.17878221,-0.5050816,-0.57854223,-0.25863254,-0.23172265,-0.7025573,-0.31740388,-0.5347538,-0.8196086,-0.07360079,-0.5422639,-1.0585449,-0.22407295,-0.44342864,-0.7462407,-0.31600696,-0.37587634,-0.53871566,-0.3587817,-0.33354017,-0.93913394,-0.082331486,-0.3395173,-1.1652074,-0.26957557,-0.26141694,-0.7654557,-0.3326192,-0.21396883,-0.5196266,-0.3310487,-0.13444316,-1.0079613,-0.11453274,-0.13166584,-1.2882006,-0.27328452,-0.117662586,-0.88540584,-0.26214668,-0.10777072,-0.5656794,-0.20018163,0.05677242,-1.0307415,-0.15814063,0.021209784,-1.4224565,-0.24236833,-0.017498089,-1.6691986,-0.2544086,-0.05504725,-1.9132619,-0.2390149,I
0.0,0.0,0.0,-0.31335634,-0.104916155,-0.09424646,-0.5415628,-0.38642725,-0.16043353,-0.41884014,-0.65320134,-0.23396176,-0.1526851,-0.70393443,-0.2868016,-0.40046233,-0.9006911,-0.06285408,-0.37643284,-1.1271079,-0.19603306,-0.33653617,-0.80666465,-0.27241847,-0.30542895,-0.59899855,-0.30711958,-0.1999612,-0.9769793,-0.074343026,-0.18755318,-1.1875876,-0.24009739,-0.16481951,-0.79328257,-0.2873737,-0.14312519,-0.5603926,-0.28070307,-0.009814194,-1.0048054,-0.10794079,0.018072097,-1.2523812,-0.25319824,-0.0115113035,-0.88046336,-0.2387538,-0.029120453,-0.5936081,-0.18054272,0.16682927,-0.9874677,-0.15209123,0.19168834,-1.3714719,-0.23218696,0.18711323,-1.6178155,-0.24447484,0.18398276,-1.853046,-0.23212467,I
0.0,0.0,0.0,-0.32804233,-0.08735836,-0.10266916,-0.5715162,-0.3719583,-0.17544453,-0.4378498,-0.66185486,-0.2572071,-0.15767483,-0.730024,-0.3193455,-0.4239008,-0.8824884,-0.07365381,-0.3955528,-1.1268842,-0.22940792,-0.3539606,-0.8048933,-0.31616527,-0.31535876,-0.5874386,-0.35203484,-0.22026563,-0.9717455,-0.084816806,-0.21603563,-1.2019083,-0.273164,-0.18974905,-0.8003143,-0.3256443,-0.15988012,-0.55714536,-0.3171484,-0.024594583,-1.0169654,-0.12054124,-0.013014026,-1.2885604,-0.28721568,-0.03978323,-0.9027277,-0.2753619,-0.048606995,-0.60463005,-0.21199018,0.16273268,-1.0220077,-0.16688578,0.16478238,-1.4280176,-0.25473663,0.15158741,-1.6835591,-0.26742858,0.14523464,-1.9253464,-0.25315747,I
0.0,0.0,0.0,-0.3139963,-0.11321176,-0.1262705,-0.51949054,-0.38210723,-0.21447177,-0.38129368,-0.64639777,-0.30399597,-0.1317863,-0.71293795,-0.36818886,-0.3969682,-0.89461446,-0.113147214,-0.32574642,-1.1062114,-0.27705464,-0.27096826,-0.7723874,-0.3664085,-0.26193067,-0.57302177,-0.40521824,-0.19011985,-0.9752006,-0.11330574,-0.13024403,-1.1621845,-0.29460597,-0.10971602,-0.7692465,-0.34596023,-0.12873845,-0.58310294,-0.34495598,0.010765807,-1.0032195,-0.13761555,0.07911127,-1.2522926,-0.3083458,0.05256018,-0.8512626,-0.29036248,0.0035172254,-0.5766975,-0.225794,0.19384713,-0.9756422,-0.1730125,0.2198177,-1.3497747,-0.2670474,0.22244617,-1.5740547,-0.27145645,0.21372165,-1.8121377,-0.24898036,I
0.0,0.0,0.0,-0.35198963,-0.16754512,-0.11324878,-0.5447304,-0.4597522,-0.19109185,-0.3672092,-0.7283886,-0.26917103,-0.11596426,-0.7844604,-0.3200982,-0.42279497,-0.899625,-0.095686644,-0.35634765,-1.1345102,-0.26751816,-0.31364405,-0.8122255,-0.37228742,-0.29690748,-0.6277787,-0.4256388,-0.19946261,-0.974801,-0.09988848,-0.17867745,-1.1942418,-0.2801411,-0.16915253,-0.79825294,-0.33114207,-0.1643939,-0.6400313,-0.33453754,0.003927928,-1.001005,-0.13063446,0.046459164,-1.2803253,-0.2900488,-0.004005292,-0.8918771,-0.26471168,-0.03685037,-0.6365656,-0.20111023,0.18898098,-0.9819311,-0.17423595,0.22642154,-1.3840826,-0.26749846,0.22256792,-1.6179695,-0.2776304,0.22562799,-1.8641857,-0.26205203,I
0.0,0.0,0.0,-0.33846417,-0.09873719,-0.13489409,-0.5745363,-0.40947583,-0.22314884,-0.40145934,-0.6882976,-0.31065047,-0.11392895,-0.74270743,-0.37575346,-0.4262318,-0.88178927,-0.14276494,-0.35884678,-1.1017164,-0.30958813,-0.30364487,-0.7746617,-0.39381507,-0.2717427,-0.554818,-0.4299607,-0.198769,-0.96984464,-0.14103968,-0.16831712,-1.1818858,-0.33585,-0.13642423,-0.7814427,-0.3784881,-0.116889365,-0.5479949,-0.36620352,0.01663547,-0.9951014,-0.16359726,0.052727785,-1.2775729,-0.33790034,0.038280662,-0.89148194,-0.31038886,0.021055426,-0.598712,-0.23898152,0.22274275,-0.96477544,-0.19903955,0.23209865,-1.3641047,-0.30355468,0.22166981,-1.6104033,-0.31583872,0.20565887,-1.8615723,-0.30057094,I
0.0,0.0,0.0,-0.3183803,-0.025036717,-0.19293393,-0.5852204,-0.2676538,-0.32026595,-0.4782701,-0.5852973,-0.43288204,-0.20023842,-0.728471,-0.5126666,-0.5475568,-0.7881677,-0.20929167,-0.4810714,-1.0198361,-0.3928741,-0.36254504,-0.7183897,-0.4752447,-0.3130675,-0.5231167,-0.50786763,-0.3373405,-0.92296094,-0.18532257,-0.2841703,-1.1421039,-0.38889986,-0.18951544,-0.7482854,-0.4273695,-0.17911445,-0.556399,-0.41147035,-0.12857129,-0.9894206,-0.18914771,-0.07450784,-1.2604942,-0.37555656,-0.035466883,-0.8539595,-0.34209967,-0.054881293,-0.5584556,-0.264202,0.06752258,-0.9943641,-0.20942686,0.042987783,-1.3670913,-0.3242103,0.022113057,-1.5973397,-0.3338357,-0.019480703,-1.835322,-0.3121856,I
0.0,0.0,0.0,-0.28069857,0.010741065,-0.23453194,-0.53212637,-0.19640136,-0.37943903,-0.43203077,-0.5058248,-0.49671713,-0.17013057,-0.6666456,-0.58043104,-0.5551997,-0.73349774,-0.29560018,-0.4364646,-0.98643166,-0.47969112,-0.27795786,-0.70463306,-0.55568737,-0.20815441,-0.48000214,-0.58290637,-0.35581183,-0.900215,-0.2510197,-0.26289085,-1.1322457,-0.45702735,-0.13560802,-0.74310505,-0.5050346,-0.12308576,-0.5267974,-0.49897653,-0.15134794,-0.98444664,-0.22981924,-0.057334013,-1.2727957,-0.42090762,0.018963968,-0.87450135,-0.39727175,0.006554118,-0.5736084,-0.32857576,0.042403005,-0.9948464,-0.22565499,0.031579137,-1.3693041,-0.34132218,0.027186494,-1.5946695,-0.34770435,-0.00400748,-1.8188865,-0.3242012,I
0.0,0.0,0.0,-0.29523855,-0.013451293,-0.19378802,-0.5333581,-0.25389415,-0.3104928,-0.38141048,-0.5548671,-0.40741727,-0.10899809,-0.6851944,-0.4745792,-0.555239,-0.7569321,-0.22877495,-0.41928262,-0.9689041,-0.38981614,-0.30143493,-0.65884495,-0.46269804,-0.27002144,-0.46346653,-0.495972,-0.3550433,-0.9125813,-0.20282906,-0.24865754,-1.1094949,-0.3874366,-0.16007262,-0.7411756,-0.4308367,-0.15889399,-0.55348766,-0.42671028,-0.14928287,-0.9847003,-0.19929628,-0.041802764,-1.2473136,-0.37234992,0.012983526,-0.8722571,-0.35383278,-0.009536229,-0.60750777,-0.29317835,0.050157093,-0.99221283,-0.21077742,0.046163525,-1.3542991,-0.31117937,0.04032747,-1.5712942,-0.3141891,0.0115693705,-1.7951247,-0.2915489,I
0.0,0.0,0.0,-0.2866257,-0.023997208,-0.24257365,-0.49798763,-0.2635775,-0.3668137,-0.31909314,-0.5580399,-0.45729524,-0.030507784,-0.69067657,-0.5121675,-0.51877725,-0.7769953,-0.2693488,-0.3480646,-1.0165899,-0.45040518,-0.23988183,-0.70667535,-0.5327114,-0.21780868,-0.4857475,-0.566473,-0.31521752,-0.9260339,-0.20760332,-0.1723289,-1.1372414,-0.3991792,-0.07963095,-0.75884616,-0.43723935,-0.08392475,-0.5742793,-0.42759997,-0.11480157,-0.9958216,-0.17407475,0.031312987,-1.2349457,-0.35847646,0.07869956,-0.84342754,-0.33822322,0.052083153,-0.5808207,-0.2725851,0.07757888,-0.9987566,-0.15913512,0.09643453,-1.3513571,-0.27788082,0.09882813,-1.553619,-0.29206595,0.077407196,-1.7631049,-0.27333003,I
0.0,0.0,0.0,-0.28080896,-0.044909798,-0.19727018,-0.47976485,-0.27624708,-0.31581244,-0.29330733,-0.5655306,-0.40858486,-0.008746949,-0.69700545,-0.4688348,-0.5156553,-0.7882428,-0.23211566,-0.35807937,-0.9475218,-0.41776422,-0.24259485,-0.6501527,-0.5138045,-0.20248608,-0.44643438,-0.5584562,-0.30459493,-0.93228954,-0.1950853,-0.18138087,-1.0778112,-0.38519418,-0.0862426,-0.7026183,-0.4249179,-0.067811735,-0.5118892,-0.4173271,-0.09431462,-0.9781796,-0.18296003,0.02904782,-1.1734022,-0.35881528,0.0762062,-0.7852893,-0.32362813,0.06614764,-0.5210112,-0.25165778,0.10798307,-0.95036846,-0.18685156,0.11855962,-1.2652504,-0.30501667,0.1160036,-1.4540809,-0.30917627,0.10079868,-1.662686,-0.28296605,I
0.0,0.0,0.0,-0.28813446,-0.039436664,-0.22018918,-0.5094325,-0.3080077,-0.33245644,-0.3509765,-0.62899613,-0.4060645,-0.08157812,-0.76653993,-0.44693995,-0.49497536,-0.8008111,-0.28846908,-0.3104829,-1.0239488,-0.47285333,-0.19954816,-0.7114108,-0.5665406,-0.18105234,-0.4988047,-0.6169191,-0.27606657,-0.9319342,-0.23512958,-0.129086,-1.1545613,-0.43549028,-0.030999511,-0.7459375,-0.47530237,-0.03695571,-0.5256196,-0.4692057,-0.070422046,-0.976235,-0.20503306,0.0676336,-1.2503004,-0.38382074,0.117670946,-0.86133873,-0.3473325,0.08950839,-0.5908884,-0.28018448,0.128463,-0.9479508,-0.1916959,0.16922207,-1.2904887,-0.33169702,0.18748182,-1.4994149,-0.3552656,0.16571283,-1.7357293,-0.3458924,I
0.0,0.0,0.0,-0.3125515,-0.09694264,-0.18309702,-0.50086474,-0.40830532,-0.29858685,-0.3301701,-0.7304221,-0.39703953,-0.09404565,-0.92300594,-0.46516165,-0.4158695,-0.8666588,-0.18369992,-0.27880058,-1.0493584,-0.3753467,-0.20103781,-0.7385036,-0.484502,-0.17956553,-0.5229955,-0.5264495,-0.22017568,-0.96396494,-0.1493125,-0.10400379,-1.1452203,-0.34762633,-0.045904376,-0.78092474,-0.41929838,-0.04171085,-0.5777528,-0.4260463,-0.031289667,-1.0132354,-0.13775402,0.094134174,-1.2876896,-0.3088437,0.12108957,-0.9283194,-0.29321688,0.097311854,-0.6676249,-0.22826265,0.13765438,-1.0124831,-0.14009196,0.14936556,-1.3771676,-0.22510399,0.16372529,-1.5901688,-0.2153673,0.16814238,-1.8191999,-0.17924802,I
0.0,0.0,0.0,-0.27348015,-0.076663464,-0.16265874,-0.46452746,-0.39387968,-0.26808316,-0.3111176,-0.6588249,-0.36334756,-0.04041587,-0.70479184,-0.43774354,-0.32311982,-0.90653235,-0.16806707,-0.32305858,-1.1296695,-0.33575863,-0.38929427,-0.87451017,-0.42676005,-0.43321785,-0.6738427,-0.46252885,-0.15016884,-0.9769918,-0.1514477,-0.08512254,-1.1828735,-0.3341409,-0.10765216,-0.8287437,-0.37656757,-0.1172727,-0.65206283,-0.35966668,0.011096235,-0.98271155,-0.1582108,0.09648216,-1.2337955,-0.3193707,0.06440284,-0.86597145,-0.2817969,0.0337888,-0.5988325,-0.20110124,0.16244279,-0.9361916,-0.18068522,0.16091959,-1.313249,-0.27214825,0.15417083,-1.5417416,-0.25970834,0.16138051,-1.7775775,-0.2209878,I
0.0,0.0,0.0,-0.2857691,-0.044726327,-0.1536457,-0.52394927,-0.32483196,-0.25005984,-0.39149097,-0.6076994,-0.33182892,-0.11123399,-0.69170344,-0.38599116,-0.4423432,-0.8614307,-0.17730097,-0.36264637,-0.9892743,-0.332128,-0.29597497,-0.66415924,-0.4146353,-0.27975547,-0.5158018,-0.4613524,-0.24857423,-0.9541214,-0.16692273,-0.1803193,-1.1097977,-0.3362099,-0.14497378,-0.7234514,-0.36742005,-0.1571049,-0.56940436,-0.35962775,-0.055628087,-0.95819026,-0.17891459,0.016351309,-1.1897093,-0.33651116,0.019839214,-0.79749274,-0.29647124,-0.0083134575,-0.5521845,-0.22833206,0.12817156,-0.9023527,-0.20491248,0.13021176,-1.2448198,-0.3170416,0.12510572,-1.4745439,-0.32564086,0.11473565,-1.743644,-0.3085303,I
0.0,0.0,0.0,-0.30892432,-0.049340818,-0.12259973,-0.57309365,-0.31840914,-0.20298102,-0.45924386,-0.63450646,-0.28418973,-0.18468852,-0.74677575,-0.34250307,-0.49751887,-0.82789594,-0.09975621,-0.44945028,-1.0249162,-0.24785309,-0.35799566,-0.7327331,-0.33169895,-0.3245794,-0.5566871,-0.37124872,-0.30805406,-0.94611907,-0.09980677,-0.28148833,-1.1341335,-0.26560548,-0.20379807,-0.7594245,-0.30689448,-0.19142912,-0.56609,-0.30043128,-0.11548033,-1.0013194,-0.12369314,-0.09169416,-1.2700812,-0.27658653,-0.056059808,-0.8937734,-0.25115883,-0.05662819,-0.61661124,-0.18533425,0.07410522,-1.0050536,-0.15948524,0.04264833,-1.386757,-0.24633114,0.014322949,-1.6153408,-0.24922824,-0.0231157,-1.8455198,-0.22774461,I
